run_id,commit_sha,status,variation_label,job_name,step_name,step_number,step_conclusion,step_duration,timestamp
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Set up job,1,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Run actions/checkout@v4,2,success,1.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Run actions/setup-python@v5,3,success,2.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Instalar dependencias,5,success,4.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Ruff lint,6,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Lint probe,7,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Post Run actions/setup-python@v5,13,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Post Run actions/checkout@v4,14,success,1.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,lint,Complete job,15,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Set up job,1,success,1.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Run actions/checkout@v4,2,success,1.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Run actions/setup-python@v5,3,success,1.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Instalar e testar,5,success,6.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Run actions/upload-artifact@v4,6,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Post Run actions/setup-python@v5,11,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Post Run actions/checkout@v4,12,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,test_sequential,Complete job,13,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,report,Set up job,1,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,report,Status consolidado,2,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,report,Complete job,3,success,0.0,2026-06-08T02:23:30Z
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-parallel,setup,Set up job,1,success,1.0,2026-06-08T02:23:29Z
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-parallel,setup,Run actions/checkout@v4,2,success,0.0,2026-06-08T02:23:29Z
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-parallel,setup,Run actions/setup-python@v5,3,success,0.0,2026-06-08T02:23:29Z
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-parallel,setup,Resolver modo do experimento,4,success,1.0,2026-06-08T02:23:29Z
27112496051,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-parallel,setup,Post Run actions/setup-python@v5,7,success,0.0,2026-06-08T02:23:29Z
